00659bff-a189-49cf-9040-83cde18a88ad,D,D,E
01ca7222-6fd6-4aea-8d84-d97a8c4c319a,D,D,E
05ef5bf9-16d7-497c-b5f3-67edaf0ac6d0,P,D,P,D,D,E
06f36d81-fbf9-4701-ab00-888e7f0a4369,P,P,P,H,E
0996f00f-1c0e-4d23-9eb5-20bda7399fc7,D,C,E
11e0ed7d-fc4d-49e5-8b30-873faa23ce51,D,P,P,D,D,D,D,D,D,P,D,P,P,E
162834c6-3ec8-4d72-b77f-e937b4163ae1,P,D,E
171a9f0f-de09-44c5-bd7a-c575f708dadb,D,D,D,D,D,D,D,E
178d1e0e-0492-4255-88e1-5ae14ac7d52d,P,P,E
2449da89-ab61-4ffc-be6d-8fa858397560,P,P,P,E
2482c833-2a4a-4cc4-8881-b06dd3f5fbfb,D,D,D,D,E
2f347a97-f286-48ff-ae3c-ec61efef1bcc,P,D,P,E
306bfade-ad31-4dd3-b1c7-3896fc5867a3,D,D,D,E
35174a2e-35c8-4b52-8f3e-9c6d1b8d9e04,P,D,D,D,D,D,P,D,D,E
39076371-383d-45b6-923d-ffb712bdc921,P,D,E
3e990bd9-e2f9-4d3c-970e-016ba7146fea,D,P,D,P,P,D,E
4689514c-08ab-4bd2-8dc9-6ba8db5192cf,H,P,P,D,P,E
5a3d006d-cf69-400a-8b46-26d82b6accc5,D,D,D,E
5d01672c-6a0e-4b0e-ac76-85742ca4d967,H,P,P,D,P,P,P,E
605ce5a8-a29b-4388-91a4-afecb9bc6867,P,D,E
60ca1805-0965-4176-a3a4-bbc7c4cd5355,D,D,D,R,P,D,P,D,D,E
60ca4395-1456-4469-9549-77935f802dfa,P,D,D,E
61d592f2-6ff0-4cd3-8b90-49e0c691307e,U,U,U,U,D,I,D,P,P,C,E
63b69795-d648-4f40-bf63-cbc58fbb1556,P,D,P,D,P,D,P,D,E
69fe654e-1add-4255-873a-500c6f4b5c60,D,B,X,Y,E
6bd85dea-9c00-4558-9b9e-be22aab9f549,D,D,E
718ec2ea-a1be-41dd-9547-0f1a6998ca92,P,D,P,D,P,E
7524fc9f-b4c0-4e42-8001-436e78ceccb7,P,D,B,X,E
767a1dcd-de5b-431f-9f1b-c0b7c8ee33cd,I,P,P,D,H,E
7eb36610-53c1-466b-9844-d9de493278ff,P,P,P,P,D,P,P,P,P,D,E
86374805-90b7-4d10-89df-bc81631c0f68,D,B,X,E
89fd3240-6459-41ed-b9fa-9c12cecf1973,D,D,E
8af574b6-0ad5-478f-bb3c-8b3ace4c723a,I,I,E
8f95c9b3-c099-4358-a557-091b6ba2459b,D,D,E
976b16da-ee58-4128-85a0-8f0f9f61cbfc,P,P,D,P,D,P,D,B,D,P,D,P,H,P,P,R,D,H,P,D,P,D,P,D,P,D,E
99854ad7-33fa-4ab3-9709-ff57d7a9bc83,D,D,D,E
9e31978f-0445-4866-b044-ca626179354a,D,P,P,C,D,E
a1294dec-b812-4097-83cf-37659eba61a4,H,P,E
a4ed7365-b8dc-434d-b8b5-126e87daa5b5,P,D,P,D,P,D,P,E
aa0e5d67-6450-4716-925e-f3292f82a630,H,I,I,E
ad4cd9cc-435b-4524-9625-7ad71705592f,H,P,D,E
bca53337-c6f8-4dab-879e-5891f6d8ae0f,H,P,D,P,P,P,D,P,D,R,D,R,D,E
be2bd4d2-5423-4eff-ab20-adad7f08e7e2,D,P,U,I,U,P,P,D,C,C,R,D,D,D,P,P,P,P,P,D,D,E
c0f86317-ab0c-415b-a2f9-464c08d74885,P,P,E
d3b5a0d6-6a67-42f4-9b0e-5be022a39618,D,U,U,I,U,I,I,E
d504af1c-3baa-42b8-8b43-d228d16a59cb,P,D,P,E
dccec675-6d40-40e1-9268-969afd72f2c2,B,R,B,E
e935c1e4-06a0-47e4-8cbc-0500f64d1e1d,D,P,P,D,D,D,P,D,P,D,P,C,D,P,D,C,X,Y,E
ed9ee1f8-8598-42a9-aa17-acbb3312afef,P,P,P,P,P,P,P,P,P,E
f37e7ce1-0461-4137-9002-3b1a573e778c,D,R,D,R,D,R,D,E
f9388c14-af65-41e1-b9ba-96a0184b23f6,D,D,E
f988c6fa-0c63-4cd0-877f-28bfac0983a8,P,D,P,P,C,D,B,X,H,X,R,H,P,X,Y,P,R,P,D,P,C,D,R,P,P,D,E
fa3a8072-6874-435d-8ecc-aab20e9c3f96,A,A,E
fbc439ec-e2ff-42f8-9f97-64a0bb74e88a,P,D,P,E
fe7de006-da66-4e59-ad42-1ce7f4b62923,H,P,P,S,S,S,D,S,P,P,P,S,P,P,H,E
00906d23-2d0e-4977-8dbe-8fa1a18caf49,P,D,P,D,P,D,P,D,P,D,P,D,P,D,P,D,P,E
0199a22e-e90b-4390-b76a-935dac3a9c1a,C,D,E
025b9e5d-b114-480b-a647-5c810a4c7cbf,D,D,D,E
1da6e8dc-b7de-42c3-b426-a40f5d7497fb,P,D,E
2349a2b0-87cf-41ad-83c7-c82ff26be19f,P,D,I,I,I,P,E
26c43ddc-dbc5-4645-9fec-54aff12acf4f,P,D,P,E
2a2a8064-0d82-4e4b-ba65-90fb04059d76,D,D,E
47dbb953-5f57-4b38-b3b8-00a516d21dfd,P,P,P,D,B,X,P,D,D,E
4c963abb-dc8e-4ea7-8d95-25e1c10f0441,H,P,D,P,P,D,B,X,I,I,E
590696ee-e6c9-4091-9fc8-9e36ab134b7e,P,D,I,D,D,D,E
59f187ec-2362-477d-a41a-390013ad5717,H,P,P,P,P,D,P,P,H,P,P,A,P,D,E
5c496788-4ba3-41b3-b8ee-9ce8d4115d94,P,D,C,P,D,B,H,B,D,D,P,D,B,B,H,P,P,P,D,P,D,P,D,B,X,R,P,D,D,B,B,X,E
6835ae63-f51e-4a95-a8a9-5370f0e584a8,P,D,P,D,P,E
6a7b5ccb-6ae9-45ed-8cee-c638021e4886,D,D,D,B,X,Y,E
6c057405-9ea5-47c8-8e55-afe36c92739b,D,D,E
6e38c037-ef56-4a37-9cc3-6f9c68f1e8b8,P,D,P,D,P,E
712a105b-b32b-468e-9d0c-b9c35bf05be4,D,P,P,P,D,X,E
732b4942-d194-4fb1-9eb8-d3876e5fd472,H,P,R,P,E
73ae97c3-6bd3-4760-97c6-cf02dcdb63d2,D,D,E
7c62a856-a8ba-48bf-932c-61b031e9e717,D,C,E
7f5501d3-c067-40a0-9a96-b26756571201,P,P,D,R,D,E
82cf2809-5994-4ba9-a34d-f1072ee33221,P,D,P,D,P,D,P,D,P,D,P,D,P,D,P,D,P,D,P,E
846ef56c-7c21-487a-933d-286cc916df6d,P,P,D,B,X,R,X,E
84e6face-d919-42fd-9a86-05bda2329814,D,D,E
8f2c82ea-6306-4570-a521-cac2f78e0d09,D,P,A,C,C,P,D,P,D,P,E
972822a3-f72c-4058-8a11-1b2c26fee840,P,P,C,P,D,P,D,P,P,D,E
97987dd5-9bc8-4658-accb-091c40fb8d26,P,D,P,D,P,D,P,I,D,I,A,C,A,C,P,P,D,P,P,D,D,P,D,P,P,B,P,D,C,D,C,D,C,D,I,D,E
98608e23-8da1-492b-a69b-cce0e8e74066,D,D,D,E
9c246382-28dc-40f2-8ccf-8869e5c19a59,D,D,E
9d27b33d-fe35-4d4f-8ac8-15d8673eb1dc,P,D,P,D,P,P,P,E
9f8a6a7a-3f66-47f9-914a-e81aaa891cb3,P,D,P,E
a429189c-5e20-474a-aaf1-8faabb24469c,P,D,P,D,B,X,B,B,B,H,B,R,P,E
ae1716ca-daf9-4c1b-8cbc-1155cd495559,P,D,P,D,P,E
